File,Title,Publisher,Publication Year,Accession ID,Last Updated (YYYY-MM-DD HH:MM:SS)
a1/1b/cer157_NBK355441.tar.gz,Diagnosis of Right Lower Quadrant Pain and Suspected Acute Appendicitis,Agency for Healthcare Research and Quality (US),2015,NBK355441,2016-04-07 02:37:15
3a/00/ukhta2026_NBK355480.tar.gz,The use of exploratory analyses within the National Institute for Health and Care Excellence single technology appraisal process: an evaluation and qualitative analysis,NIHR Journals Library,2016,NBK355480,2018-05-03 02:38:07
b2/fc/ukhsdr0411_NBK355498.tar.gz,Do-not-attempt-cardiopulmonary-resuscitation decisions: an evidence synthesis,NIHR Journals Library,2016,NBK355498,2018-05-03 03:00:11
12/bf/vafinancial_NBK355532.tar.gz,Understanding the Intervention and Implementation Factors Associated with Benefits and Harms of Pay for Performance Programs in Healthcare,Department of Veterans Affairs (US),2015,NBK355532,2016-04-08 02:37:11
12/4f/rc0747_NBK355599.tar.gz,"Nicotine Replacement Therapy, Bupropion and Varenicline for Tobacco Cessation: A Review of Clinical Effectiveness",Canadian Agency for Drugs and Technologies in Health,2016,NBK355599,2016-04-15 02:37:13
e8/c0/rc0754_NBK355613.tar.gz,"High-dose Stimulants for Attention-Deficit/Hyperactivity Disorder: A Review of the Clinical Effectiveness, Safety and Guidelines",Canadian Agency for Drugs and Technologies in Health,2016,NBK355613,2016-04-15 02:37:10
e6/ae/rc0755_NBK355626.tar.gz,Vitamin D for the Treatment or Prevention of Multiple Sclerosis: A Review of the Clinical Effectiveness,Canadian Agency for Drugs and Technologies in Health,2016,NBK355626,2016-04-15 02:37:13
b3/0b/rc0756_NBK355639.tar.gz,"Olopatadine for the Treatment of Allergic Conjunctivitis: A Review of the Clinical Efficacy, Safety, and Cost-Effectiveness",Canadian Agency for Drugs and Technologies in Health,2016,NBK355639,2016-04-15 02:37:12
4b/16/rc0757_NBK355652.tar.gz,"Personal Electronic Health Records: A Review of Clinical Effectiveness, Cost-Effectiveness, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2016,NBK355652,2016-04-15 02:37:09
2b/ab/rc0758_NBK355664.tar.gz,"Point-of-Care Tests for Infectious Diseases: A Review of Clinical and Cost-Effectiveness, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2016,NBK355664,2016-04-15 02:37:11
fd/1f/rc0759_NBK355677.tar.gz,Pharmacologic Management of Patients with ADHD: A Review of Guidelines,Canadian Agency for Drugs and Technologies in Health,2016,NBK355677,2016-04-15 02:37:12
58/96/rc0762_NBK355690.tar.gz,Midwifery Services for Socially Disadvantaged Populations: Review of Clinical Effectiveness and Guidelines,Canadian Agency for Drugs and Technologies in Health,2016,NBK355690,2016-04-15 02:37:09
4a/d3/rc0765_NBK355703.tar.gz,"Antipsychotics for Pediatric Patients: A Review of the Clinical Effectiveness, Safety, and Guidelines",Canadian Agency for Drugs and Technologies in Health,2016,NBK355703,2016-04-15 02:37:11
5c/54/ukhta2027_NBK355726.tar.gz,"Does therapeutic writing help people with long-term conditions? Systematic review, realist synthesis and economic considerations",NIHR Journals Library,2016,NBK355726,2018-05-03 02:47:33
14/7f/ukeme0303_NBK355745.tar.gz,Wilms&#x02019; tumour antigen 1 Immunity via DNA fusion gene vaccination in haematological malignancies by intramuscular injection followed by intramuscular electroporation: a Phase II non-randomised clinical trial (WIN),NIHR Journals Library,2016,NBK355745,2018-05-03 02:40:49
7b/d0/cadthbriefs_NBK355757.tar.gz,CADTH Report / Project in Briefs,Canadian Agency for Drugs and Technologies in Health,2011,NBK355757,2019-03-19 02:37:23
13/5d/tr0008pp_NBK355777.tar.gz,Drugs for Chronic Hepatitis C Infection &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2015,NBK355777,2017-02-24 02:37:10
89/29/tr0008cost_NBK355799.tar.gz,Drugs for Chronic Hepatitis C Infection: Cost-Effectiveness Analysis,Canadian Agency for Drugs and Technologies in Health,2016,NBK355799,2017-02-24 02:37:23
55/54/tr0008rec_NBK355804.tar.gz,Drugs for Chronic Hepatitis C Infection: Recommendations Report,Canadian Agency for Drugs and Technologies in Health,2015,NBK355804,2017-02-24 02:37:15
3c/fc/tr0006pp_NBK355815.tar.gz,Drugs for Pulmonary Arterial Hypertension &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2014,NBK355815,2017-02-24 02:37:09
5a/ec/tr0006_NBK355844.tar.gz,"Drugs for Pulmonary Arterial Hypertension: Comparative Efficacy, Safety, and Cost-Effectiveness",Canadian Agency for Drugs and Technologies in Health,2015,NBK355844,2017-02-24 02:37:22
0c/35/tr0006rec_NBK355855.tar.gz,"Drugs for Pulmonary Arterial Hypertension: Comparative Efficacy, Safety, and Cost-Effectiveness &#x02014; Recommendations Report",Canadian Agency for Drugs and Technologies in Health,2015,NBK355855,2017-02-24 02:37:19
d0/51/ukhsdr0412_NBK355884.tar.gz,Improving skills and care standards in the support workforce for older people: a realist synthesis of workforce development interventions,NIHR Journals Library,2016,NBK355884,2018-05-03 02:48:15
0e/e3/ukhta2028_NBK355931.tar.gz,"A multicentre, randomised controlled trial comparing the clinical effectiveness and cost-effectiveness of early nutritional support via the parenteral versus the enteral route in critically ill patients (CALORIES)",NIHR Journals Library,2016,NBK355931,2018-05-03 02:59:04
f9/e5/ukhta2029_NBK355946.tar.gz,"Antidepressant Controlled Trial For Negative Symptoms In Schizophrenia (ACTIONS): a double-blind, placebo-controlled, randomised clinical trial",NIHR Journals Library,2016,NBK355946,2018-05-03 02:54:36
eb/7b/ukhsdr0413_NBK355962.tar.gz,Integrated care to address the physical health needs of people with severe mental illness: a rapid review,NIHR Journals Library,2016,NBK355962,2018-05-03 02:51:42
c9/bd/cer165_NBK356097.tar.gz,Treatments for Fecal Incontinence,Agency for Healthcare Research and Quality (US),2016,NBK356097,2016-04-21 02:37:10
57/37/ht0005ee_NBK356126.tar.gz,Direct Oral Anticoagulants for the Treatment of Venous Thromboembolic Events: Economic Evaluation,Canadian Agency for Drugs and Technologies in Health,2016,NBK356126,2016-04-22 02:37:09
17/f0/cer176_NBK356141.tar.gz,Management of Gout,Agency for Healthcare Research and Quality (US),2016,NBK356141,2016-04-22 02:37:09
cd/82/cer177_NBK356163.tar.gz,Nonpharmacologic Interventions for Agitation and Aggression in Dementia,Agency for Healthcare Research and Quality (US),2016,NBK356163,2016-04-22 02:37:10
9b/e9/ukhta2030_NBK356233.tar.gz,The clinical effectiveness and cost-effectiveness of heated humidified high-flow nasal cannula compared with usual care for preterm infants: systematic review and economic evaluation,NIHR Journals Library,2016,NBK356233,2018-05-03 02:51:16
a3/7b/cer164_NBK356253.tar.gz,Home-Based Primary Care Interventions,Agency for Healthcare Research and Quality (US),2016,NBK356253,2016-04-26 02:37:10
73/cb/cer166_NBK356377.tar.gz,Calcineurin Inhibitors for Renal Transplant,Agency for Healthcare Research and Quality (US),2016,NBK356377,2016-04-27 02:37:11
7b/89/ukhta2031_NBK356406.tar.gz,Accuracy of fundus autofluorescence imaging for the diagnosis and monitoring of retinal conditions: a systematic review,NIHR Journals Library,2016,NBK356406,2018-05-03 02:45:57
08/33/ukhta2032_NBK356429.tar.gz,UK FASHIoN: feasibility study of a randomised controlled trial of arthroscopic surgery for hip impingement compared with best conservative care,NIHR Journals Library,2016,NBK356429,2018-05-03 03:00:27
7c/f5/tr0002dra_NBK356439.tar.gz,"Anticoagulation Monitoring and Reversal Strategies for Dabigatran, Rivaroxaban, and Apixaban: A Review of Clinical Effectiveness",Canadian Agency for Drugs and Technologies in Health,2012,NBK356439,2016-04-28 02:37:09
11/50/tr0002rec_NBK356451.tar.gz,New Oral Anticoagulants for the Prevention of Thromboembolic Events in Patients with Atrial Fibrillation: Recommendations,Canadian Agency for Drugs and Technologies in Health,2012,NBK356451,2016-04-28 02:37:09
64/17/ukphr0404_NBK356474.tar.gz,Interventions to promote or maintain physical activity during and after the transition to retirement: an evidence synthesis,NIHR Journals Library,2016,NBK356474,2018-05-03 02:40:13
fe/25/ukhta2033_NBK360953.tar.gz,Evaluating Acupuncture and Standard carE for pregnant women with Back pain (EASE Back): a feasibility study and pilot randomised trial,NIHR Journals Library,2016,NBK360953,2018-05-03 02:37:20
86/e7/ukhta2034_NBK360977.tar.gz,"The clinical effectiveness and cost-effectiveness of abatacept, adalimumab, etanercept and tocilizumab for treating juvenile idiopathic arthritis: a systematic review and economic evaluation",NIHR Journals Library,2016,NBK360977,2018-05-03 02:51:14
4c/f1/ukpgfar0405_NBK361044.tar.gz,Psychological approaches to understanding and promoting recovery in psychosis and bipolar disorder: a mixed-methods approach,NIHR Journals Library,2016,NBK361044,2018-05-03 02:44:34
45/35/ukhsdr0414_NBK361065.tar.gz,Equity of utilisation of cardiovascular care and mental health services in England: a cohort-based cross-sectional study using small-area estimation,NIHR Journals Library,2016,NBK361065,2018-05-03 02:50:33
fb/26/ukhta2035_NBK361101.tar.gz,"Adalimumab, etanercept, infliximab, certolizumab pegol, golimumab, tocilizumab and abatacept for the treatment of rheumatoid arthritis not previously treated with disease-modifying antirheumatic drugs and after the failure of conventional disease-modifying antirheumatic drugs only: systematic review and economic evaluation",NIHR Journals Library,2016,NBK361101,2018-05-03 02:39:35
88/fc/cer170_NBK361126.tar.gz,Improving Cultural Competence to Reduce Health Disparities,Agency for Healthcare Research and Quality (US),2016,NBK361126,2016-05-06 02:37:10
64/57/cer171_NBK361148.tar.gz,Noninvasive Testing for Coronary Artery Disease,Agency for Healthcare Research and Quality (US),2016,NBK361148,2016-05-06 02:37:13
22/a0/cer172_NBK361173.tar.gz,"Early Diagnosis, Prevention, and Treatment of Clostridium difficile: Update",Agency for Healthcare Research and Quality (US),2016,NBK361173,2016-05-06 02:37:10
c9/12/ukhsdr0416_NBK361182.tar.gz,"Challenges, solutions and future directions in the evaluation of service innovations in health care and public health",NIHR Journals Library,2016,NBK361182,2018-05-03 02:45:34
91/a8/es130_NBK361185.tar.gz,Screening for Chronic Obstructive Pulmonary Disease: A Systematic Evidence Review for the U.S. Preventive Services Task Force,Agency for Healthcare Research and Quality (US),2016,NBK361185,2016-05-10 02:37:10
a6/87/ukhsdr0415_NBK361211.tar.gz,"Outpatient services and primary care: scoping review, substudies and international comparisons",NIHR Journals Library,2016,NBK361211,2018-05-03 02:43:27
cf/40/tr0009pp_NBK361272.tar.gz,Anti-Vascular Endothelial Growth Factor Drugs for Retinal Conditions: A Therapeutic Review: Project Protocol,Canadian Agency for Drugs and Technologies in Health,2015,NBK361272,2016-05-11 02:37:11
3d/41/tr0007pp_NBK361277.tar.gz,Direct-Acting Antivirals for Chronic Hepatitis C Genotype 1 &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2014,NBK361277,2016-05-11 02:37:10
de/ef/tr0007sr_NBK361300.tar.gz,Direct-Acting Antiviral Agents for Chronic Hepatitis C Genotype 1,Canadian Agency for Drugs and Technologies in Health,2014,NBK361300,2016-05-11 02:37:14
2c/53/tr0007rec_NBK361323.tar.gz,Recommendations for Direct-Acting Antiviral Agents for Chronic Hepatitis C Genotype 1,Canadian Agency for Drugs and Technologies in Health,2014,NBK361323,2016-05-11 02:37:11
ab/ed/tr0004pp_NBK361336.tar.gz,Comparative Clinical and Cost-Effectiveness of Drug Therapies for Relapsing-Remitting Multiple Sclerosis &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2012,NBK361336,2016-05-11 02:37:09
bf/18/tr0004rec_NBK361342.tar.gz,Recommendations for Drug Therapies for Relapsing-Remitting Multiple Sclerosis,Canadian Agency for Drugs and Technologies in Health,2013,NBK361342,2016-05-11 02:37:09
fc/e5/tr0003pp_NBK361351.tar.gz,Antithrombotic Therapy for Patients with Atrial Fibrillation &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2012,NBK361351,2016-05-11 02:37:10
8c/ce/tr0003rec_NBK361358.tar.gz,Recommendations for Antithrombotic Agents for the Prevention of Stroke and Systemic Embolism in Patients With Atrial Fibrillation,Canadian Agency for Drugs and Technologies in Health,2013,NBK361358,2016-05-11 02:37:11
64/95/op0515pp_NBK361368.tar.gz,Point-of-Care Testing of International Normalized Ratio for Patients on Oral Anticoagulant Therapy &#x02013; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2013,NBK361368,2016-05-12 02:37:11
2a/97/op0509_NBK361394.tar.gz,Large Volumetric Infusion Pumps: Inventory Management and Usability Surveys,Canadian Agency for Drugs and Technologies in Health,2012,NBK361394,2016-05-12 02:37:12
10/d5/op0515sr_NBK361419.tar.gz,Point-of-Care Testing of International Normalized Ratio for Patients on Oral Anticoagulant Therapy: Systematic Review and Economic Analysis,Canadian Agency for Drugs and Technologies in Health,2014,NBK361419,2016-05-12 02:37:12
b4/49/op0515rec_NBK361429.tar.gz,Guidance on the Use of Point-of-Care Testing of International Normalized Ratio for Patients on Oral Anticoagulant Therapy,Canadian Agency for Drugs and Technologies in Health,2014,NBK361429,2016-05-12 02:37:09
dd/cc/op0517sr_NBK361450.tar.gz,Effectiveness of Factor V Leiden and Prothrombin Mutation Testing in Patients Presenting With a First Unprovoked Venous Thromboembolic Episode: A Systematic Review and Economic Analysis,Canadian Agency for Drugs and Technologies in Health,2015,NBK361450,2016-05-12 02:37:08
33/1a/op0517rec_NBK361457.tar.gz,Guidance on the Use of Factor V Leiden and Prothrombin Mutation Testing in Patients With a First Unprovoked Thromboembolic Episode,Canadian Agency for Drugs and Technologies in Health,2015,NBK361457,2016-05-12 02:37:09
4e/fd/op0503cu_NBK361501.tar.gz,Current Utilization of Antipsychotic Agents for Schizophrenia: Combination and High-Dose Therapies,Canadian Agency for Drugs and Technologies in Health,2012,NBK361501,2016-05-12 02:37:08
87/da/op0503pp_NBK361516.tar.gz,Atypical Antipsychotics for Schizophrenia: Combination Therapy and High Doses &#x02014; Project Protocol,Canadian Agency for Drugs and Technologies in Health,2011,NBK361516,2016-05-12 02:37:10
59/f5/op0503cps_NBK361535.tar.gz,"Optimal Use of Atypical Antipsychotics for Schizophrenia: Combination Therapy, High Doses, and Clozapine &#x02014; Current Practice Study",Canadian Agency for Drugs and Technologies in Health,2012,NBK361535,2016-05-12 02:37:10
54/02/op0503rec_NBK361598.tar.gz,Optimal Use Recommendations for Atypical Antipsychotics: Combination and High-Dose Treatment Strategies in Adolescents and Adults with Schizophrenia,Canadian Agency for Drugs and Technologies in Health,2011,NBK361598,2016-05-12 02:37:08
77/4e/ukhta2036_NBK361711.tar.gz,A programme of studies including assessment of diagnostic accuracy of school hearing screening tests and a cost-effectiveness model of school entry hearing screening programmes,NIHR Journals Library,2016,NBK361711,2018-05-03 02:40:04
4f/5a/op0511rec_NBK361723.tar.gz,Recommendations for the Use of Troponin Assays for Rapid Diagnosis of Acute Coronary Syndrome in the Emergency Department,Canadian Agency for Drugs and Technologies in Health,2013,NBK361723,2016-05-17 02:37:08
39/2f/op0508rec_NBK361739.tar.gz,Recommendations for Optimal Warfarin Management for Prevention of Thromboembolic Events in Patients with Atrial Fibrillation,Canadian Agency for Drugs and Technologies in Health,2011,NBK361739,2016-05-13 02:37:08
18/58/op0508cps_NBK361753.tar.gz,Warfarin Management in Patients with Atrial Fibrillation &#x02014; Current Practice Study,Canadian Agency for Drugs and Technologies in Health,2012,NBK361753,2016-05-13 02:37:08
77/57/op0508es_NBK361777.tar.gz,Optimal Warfarin Management for the Prevention of Thromboembolic Events in Patients with Atrial Fibrillation: Review of Canadian Economic Studies,Canadian Agency for Drugs and Technologies in Health,2011,NBK361777,2016-05-13 02:37:08
2f/81/op0511pp_NBK361793.tar.gz,High-Sensitivity Cardiac Troponin for the Rapid Diagnosis of Acute Coronary Syndrome in the Emergency Department: A Clinical and Cost-Effectiveness Evaluation: Protocol,Canadian Agency for Drugs and Technologies in Health,2012,NBK361793,2016-05-17 02:37:08
